station,year,month,pm25,lag_sentinel2_ndvi_mean_500m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
Burari_Crossing,2023,5,52.23,0.2559514000739818,2023,106.12444910523186,0.2394334996029492,-53.894449105231864,0.016517900471032604,-0.8902231462613521,sentinel2_ndvi_mean_500m
Burari_Crossing,2023,6,37.72,0.2664630969843714,2023,84.55521507143224,0.24843791255658604,-46.835215071432245,0.018025184427785335,-0.8442133893775575,sentinel2_ndvi_mean_500m
Burari_Crossing,2023,9,39.19,0.294581497353234,2023,93.3907496257443,0.28625700067062076,-54.20074962574431,0.008324496682613258,-0.4511939604546603,sentinel2_ndvi_mean_500m
Burari_Crossing,2023,12,206.2,0.2153179137057241,2023,171.77401997190748,0.2538265911806341,34.42598002809251,-0.03850867747491002,-1.3256989616595083,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,3,74.58,0.2459551811613049,2024,69.80605380356153,0.25593361595265723,4.773946196438473,-0.009978434791352325,-0.04763651081858576,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,4,81.91,0.2583526346848354,2024,81.5400376632836,0.23030955666711198,0.369962336716398,0.028043078017723405,0.010374882672157205,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,5,92.7,0.2234559879924004,2024,80.97499031107454,0.22909653262910448,11.725009688925468,-0.005640544636704076,-0.06613544051617187,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,10,136.66,0.2616643615715053,2024,148.01389708539597,0.288715544556368,-11.353897085395971,-0.0270511829848627,0.3071363476483457,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,11,249.52,0.321815545114794,2024,250.73645357140194,0.28928392137706516,-1.216453571401928,0.03253162373772883,-0.03957320987926397,sentinel2_ndvi_mean_500m
Burari_Crossing,2024,12,189.29,0.2238878431100376,2024,172.0852881802259,0.2304685171123404,17.204711819774104,-0.006580674002302805,-0.11321859978949923,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,1,151.23,0.2372180741471187,2025,169.50097652166065,0.20199210459450748,-18.270976521660657,0.03522596955261123,-0.6436128626484929,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,2,80.19,0.2457895415730968,2025,120.46566282663797,0.1709182576206878,-40.27566282663797,0.074871283952409,-3.015490587864695,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,3,68.4,0.2828924836089558,2025,74.29826997089441,0.247705845787537,-5.898269970894404,0.035186637821418815,-0.20754028923881188,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,4,66.52,0.3006492630379441,2025,71.80233832846588,0.2466678970824118,-5.282338328465883,0.053981365955532296,-0.2851478384098516,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,5,64.35,0.2606531124254673,2025,59.345956316436386,0.24016744495612852,5.004043683563609,0.020485667469338775,0.10251117490352919,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,6,44.07,0.2875836719390704,2025,43.75305933196516,0.22974582492616283,0.3169406680348388,0.05783784701290759,0.018331165869967737,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,9,29.48,0.1535588059577184,2025,32.75512163625396,0.2777816854100266,-3.27512163625396,-0.12422287945230823,0.40684504021202217,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,10,120.25,0.3069410061111278,2025,144.24313110542414,0.3041410415268747,-23.99313110542414,0.0027999645842530785,-0.06717991736052852,sentinel2_ndvi_mean_500m
Burari_Crossing,2025,11,246.14,0.3035430361601129,2025,184.26931408923772,0.2875742810742782,61.87068591076226,0.01596875508583473,0.987997830301568,sentinel2_ndvi_mean_500m
Chandni_Chowk,2023,1,109.43,0.1250514545643482,2023,90.02358463043916,0.16595028147705673,19.406415369560847,-0.04089882691270852,-0.7936996231957955,sentinel2_ndvi_mean_500m
Chandni_Chowk,2023,2,75.04,0.099717407793103,2023,114.51219610947619,0.21130223176867002,-39.47219610947619,-0.11158482397556703,4.404498054804962,sentinel2_ndvi_mean_500m
Chandni_Chowk,2023,3,50.86,0.1667273956279499,2023,106.80372569843738,0.17423822332435887,-55.943725698437376,-0.007510827696408984,0.42018368441613047,sentinel2_ndvi_mean_500m
Chandni_Chowk,2023,4,26.19,0.1588767011284278,2023,93.75034089064154,0.18054286144560935,-67.56034089064154,-0.02166616031718155,1.4637731768200757,sentinel2_ndvi_mean_500m
Chandni_Chowk,2023,5,26.62,0.1655956113854257,2023,89.462525012482,0.19450398536945057,-62.842525012482,-0.028908373984024877,1.8166752151612673,sentinel2_ndvi_mean_500m
Chandni_Chowk,2024,4,96.29,0.1707721974638703,2024,37.207586644787234,0.1452189896848806,59.08241335521277,0.0255532077789897,1.509745184549908,sentinel2_ndvi_mean_500m
Chandni_Chowk,2024,5,137.05,0.1411172240806575,2024,43.274163062253315,0.15111948268991288,93.7758369377467,-0.010002258609255382,-0.9379701723507058,sentinel2_ndvi_mean_500m
Chandni_Chowk,2024,6,151.7,0.1560744317990813,2024,37.804541435416446,0.14733598504259593,113.89545856458355,0.008738446756485357,0.9952694004720976,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,1,126.99,0.1313998249224437,2025,131.55465426222582,0.11904427234188786,-4.5646542622258295,0.012355552580555845,-0.056398825748989585,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,4,85.8,0.1781763827558845,2025,70.35912451875078,0.16443792056197587,15.440875481249222,0.013738462193908618,0.21213388403999298,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,5,58.34,0.1642924129762326,2025,55.930677293825006,0.16413316481876733,2.409322706174997,0.00015924815746526377,0.00038368020169759137,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,6,56.72,0.1685413170373364,2025,36.42114613490732,0.16086985720167365,20.29885386509268,0.007671459835662753,0.15572184213604615,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,7,40.94,0.1647604749246239,2025,24.615445550887358,0.15457864534719215,16.32455444911264,0.010181829577431745,0.16621383132837006,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,8,35.07,0.1114222848067181,2025,23.75160491408073,0.11025029158448171,11.31839508591927,0.0011719932222363921,0.013265082327291072,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,9,40.3,-0.037961036075836,2025,33.14989203735238,0.17227789398430832,7.150107962647617,-0.21023893006014432,-1.5032310478815534,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,10,103.11,0.1665443847950681,2025,101.85287318590908,0.20860518386597715,1.257126814090924,-0.04206079907090904,-0.05287575833413037,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,11,220.37,0.1670172561610257,2025,148.53823326447744,0.17994305394131466,71.83176673552256,-0.012925797780288961,-0.928482891024252,sentinel2_ndvi_mean_500m
Chandni_Chowk,2025,12,228.51,0.1613680964297755,2025,147.90513672592897,0.1343276661342161,80.60486327407102,0.027040430295559414,2.1795901868456147,sentinel2_ndvi_mean_500m
DTU,2023,9,32.53,0.2664943314768394,2023,109.22534391910503,0.21268864861083306,-76.69534391910503,0.053805682866006316,-4.126645352210651,sentinel2_ndvi_mean_500m
DTU,2023,10,74.18,0.2621438993456421,2023,129.25514778355236,0.20753231167588032,-55.07514778355235,0.05461158766976176,-3.0077412616065544,sentinel2_ndvi_mean_500m
DTU,2023,11,127.74,0.2597902512525892,2023,163.72901737796317,0.200426929448156,-35.98901737796318,0.05936332180443321,-2.136427620033367,sentinel2_ndvi_mean_500m
DTU,2023,12,106.88,0.1645582493410042,2023,143.09867368317717,0.18049492650548238,-36.21867368317717,-0.01593667716447819,0.5772053098143769,sentinel2_ndvi_mean_500m
DTU,2024,1,92.64,0.2091968677130918,2024,119.34367379045496,0.16648513268744988,-26.703673790454957,0.042711735025641906,-1.1405602391490908,sentinel2_ndvi_mean_500m
DTU,2024,2,58.56,0.0925655242869137,2024,110.07550886612489,0.20245060543711443,-51.51550886612489,-0.10988508115020074,5.660785872248019,sentinel2_ndvi_mean_500m
DTU,2024,3,70.82,0.1876491102380849,2024,86.55814975813172,0.20524763547400096,-15.738149758131726,-0.017598525235916068,0.27696822568510754,sentinel2_ndvi_mean_500m
DTU,2024,4,84.4,0.198360505740623,2024,100.96120212606341,0.1956256750058669,-16.561202126063407,0.0027348307347561107,-0.04529208457886645,sentinel2_ndvi_mean_500m
