station,year,month,pm25,sentinel2_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Alipur,2025,5,82.31,0.2358442990094071,2,71.77344979523122,0.3989741115093793,10.536550204768787,-0.1631298124999722,-1.1551874357677143
Alipur,2025,6,53.72,0.2600814217878561,2,57.43005740154165,0.4057150654578213,-3.710057401541654,-0.14563364366996523,0.9895270640750968
Alipur,2025,8,28.67,0.3729035764681647,2,33.72602824185535,0.5143969563878114,-5.056028241855351,-0.14149337991964667,1.139433573205918
Alipur,2025,9,37.63,0.46907722852821,2,45.2230154137275,0.5054699681695531,-7.5930154137275,-0.03639273964134315,0.30438258653736977
Alipur,2025,10,102.63,0.379188796082103,2,116.01513953195423,0.48653550655850625,-13.385139531954238,-0.10734671047640326,1.6809188373512165
Alipur,2025,11,230.41,0.269180178126949,2,202.02797009552765,0.427621104587794,28.382029904472347,-0.158440926460845,-3.9651730372277116
Alipur,2025,12,199.32,0.3278837763311996,2,217.41241288388588,0.4496581014570938,-18.092412883885885,-0.1217743251258942,2.517274832831612
Anand_Vihar,2022,1,230.33,0.231526154454179,1,148.3896909679905,0.31199381650671104,81.94030903200951,-0.08046766205253203,-6.456401233421478
Anand_Vihar,2022,2,152.63,0.245822879600012,1,99.00430603548169,0.2913359267661109,53.625693964518305,-0.04551304716609891,-2.39679492009227
Anand_Vihar,2022,3,112.11,0.2246268479176904,1,95.38713870777025,0.2723841325756798,16.72286129222975,-0.047757284657989396,-0.7503311362427655
Anand_Vihar,2022,5,87.93,0.2343366342123133,1,74.59693733307991,0.2854284186323724,13.3330626669201,-0.0510917844200591,-0.625921343281978
Anand_Vihar,2022,6,80.25,0.2246356412830981,1,70.28977587582628,0.2853923113948568,9.96022412417372,-0.060756670111758726,-0.5269653941653752
Anand_Vihar,2022,7,41.75,0.2755352303995939,1,31.2153540371827,0.27701475369898937,10.5346459628173,-0.001479523299395491,-0.01553989054469935
Anand_Vihar,2022,8,40.91,0.2295280449048192,1,31.396780501015122,0.30763275378366434,9.513219498984874,-0.07810470887884513,-0.6138196437471481
Anand_Vihar,2022,9,52.76,0.1962581320806986,1,38.84266019514384,0.27236040854026533,13.917339804856155,-0.07610227645956674,-0.9364739133799066
Anand_Vihar,2022,10,132.83,0.2694638940062536,1,89.51290641836603,0.31544818652624396,43.31709358163398,-0.045984292519990366,-1.9471188348441122
Anand_Vihar,2022,11,203.8,0.1988301411945628,1,174.28552074857268,0.25204754431709575,29.514479251427332,-0.05321740312253295,-1.5106991747221528
Anand_Vihar,2023,1,226.2,0.1489432995669109,1,167.67373680825597,0.19817126399886248,58.52626319174402,-0.04922796443195157,-2.8298004454203975
Anand_Vihar,2023,2,137.86,0.2361460136468663,1,101.60899425432794,0.2678967576132438,36.251005745672074,-0.031750743966377476,-1.1296442613267197
Anand_Vihar,2023,3,99.13,0.242478806271434,1,65.59568742968955,0.2789027019268164,33.53431257031045,-0.03642389565538237,-1.1933502970362444
Anand_Vihar,2023,4,91.27,0.245680802605728,1,57.59138513132202,0.292339793200225,33.678614868677975,-0.04665899059449702,-1.5252992012694861
Anand_Vihar,2023,5,82.1,0.2447190259001337,1,52.8941065722627,0.29659125227668554,29.205893427737294,-0.05187222637655184,-1.4579840948108218
Anand_Vihar,2023,6,55.56,0.2606586000848038,1,39.54552856541079,0.29611648874102886,16.01447143458921,-0.03545788865622507,-0.5412100693716416
Anand_Vihar,2023,7,37.66,0.1946912401918692,1,25.02097718760869,0.23518511494091243,12.639022812391307,-0.04049387474904323,-0.47707240723009947
Anand_Vihar,2023,9,53.5,0.2900293825142929,1,30.065755065522502,0.31533405467639025,23.434244934477498,-0.025304672162097364,-0.5794335325714947
Anand_Vihar,2023,10,132.38,0.2837190778010849,1,92.54824886198293,0.3360630736159318,39.83175113801707,-0.05234399581484689,-2.026921039426798
Anand_Vihar,2023,11,280.67,0.1838343905522167,1,204.4495351251853,0.21168634679656728,76.22046487481472,-0.02785195624435058,-2.1064587706073223
Anand_Vihar,2023,12,240.59,0.2035999019181605,1,177.7873892861063,0.26580807859825806,62.8026107138937,-0.062208176680097566,-3.8248708823451065
Anand_Vihar,2024,1,252.19,0.101436589929899,1,200.5825335219222,0.14567622768505642,51.60746647807781,-0.04423963775515742,-2.241642549212948
Anand_Vihar,2024,2,121.33,0.1993216566513171,1,98.85315516631461,0.2409381340436991,22.47684483368539,-0.041616477392382,-0.8987241558029565
Anand_Vihar,2024,4,87.61,0.2094392937863342,1,78.32641817721365,0.2649693692111697,9.283581822786346,-0.05553007542483551,-0.45020642698240704
Anand_Vihar,2024,6,74.91,0.1858079875735978,1,77.52082845084553,0.26017874075483394,-2.6108284508455313,-0.07437075318123615,0.3113181119114319
Anand_Vihar,2024,7,52.13,0.1631288577457671,1,37.89514401272208,0.22189246975782462,14.234855987277925,-0.058763612012057514,-0.763352292161026
Anand_Vihar,2024,8,44.31,0.2257168381503063,1,28.127746000325057,0.3116256952623356,16.182253999674945,-0.08590885711202928,-1.2338807658052529
Anand_Vihar,2024,9,88.87,0.2308555290717039,1,35.142899046961816,0.29243351804104617,53.72710095303819,-0.06157798896934227,-3.228094058503013
Anand_Vihar,2024,10,151.28,0.2972135074253192,1,100.90572258446882,0.3489034364915776,50.37427741553118,-0.05168992906625841,-2.5472520722058833
Anand_Vihar,2024,11,313.15,0.1862522307708575,1,225.02177992977602,0.21595127504103676,88.12822007022396,-0.029699044270179248,-2.5986421162698656
Anand_Vihar,2025,3,81.45,0.2602685074251231,1,80.08357665973975,0.29719817217101435,1.3664233402602548,-0.036929664745891266,-0.021575759881694224
Anand_Vihar,2025,4,84.09,0.2215584549912437,1,79.84626449350867,0.2741892653968389,4.243735506491333,-0.052630810405595224,-0.16468155825305097
Anand_Vihar,2025,6,50.97,0.2410806430759396,1,50.295977614204816,0.27471372525101895,0.6740223857951833,-0.03363308217507935,0.0012894536399032576
Anand_Vihar,2025,7,38.32,0.2149822875117638,1,33.465773197564324,0.22123929173548537,4.854226802435676,-0.0062570042237215795,-0.02954370383541503
Anand_Vihar,2025,8,51.59,0.2636067530802699,1,31.013207216043515,0.2819153665362447,20.57679278395649,-0.018308613455974843,-0.36963277130854383
Anand_Vihar,2025,9,59.58,0.2934901425997133,1,40.30952634423392,0.33045700746144957,19.270473655766075,-0.03696686486173628,-0.6834249754918051
Anand_Vihar,2025,11,257.78,0.2337556112931342,1,189.8895553137056,0.28909861647666524,67.89044468629436,-0.055343005183531024,-3.6923889636005196
Anand_Vihar,2025,12,276.49,0.1990845363378676,1,203.17695742350887,0.2878969238208145,73.31304257649114,-0.0888123874829469,-6.344043181935758
Ashok_Vihar,2022,1,177.62,0.2928926331090681,0,173.07689231419752,0.2021091860528026,4.543107685802482,0.09078344705626551,0.5869998659218121
Ashok_Vihar,2022,2,122.17,0.2758503010252908,0,108.412462835804,0.19791131435075696,13.757537164195995,0.07793898667453383,1.200908378991869
Ashok_Vihar,2022,3,98.11,0.2582084598183026,0,99.69486411334779,0.1796084918929804,-1.5848641133477912,0.0785999679253222,0.006281123493342408
Ashok_Vihar,2022,4,106.28,0.2689275558390799,0,126.7914768412747,0.18012872627295928,-20.5114768412747,0.08879882956612062,-1.6543829764023725
Ashok_Vihar,2022,5,62.72,0.293500597805172,0,83.7828670585957,0.18309207790285983,-21.0628670585957,0.11040851990231218,-2.067330352792853
Ashok_Vihar,2022,6,52.43,0.2769070993540428,0,68.85660296317164,0.1814141636765212,-16.42660296317164,0.0954929356775216,-1.375482818286541
Ashok_Vihar,2022,8,32.52,0.3090993347167462,0,33.09328923233004,0.19804460599283236,-0.5732892323300334,0.11105472872391386,0.19755429896065768
Ashok_Vihar,2022,9,41.09,0.2338593538948599,0,36.82770386992701,0.15567437381720398,4.262296130072997,0.07818498007765592,0.46272085339466124
Ashok_Vihar,2022,10,116.71,0.3054245727075783,0,105.99801667347236,0.21264221945962092,10.71198332652763,0.09278235324795736,1.1762156424619212
Ashok_Vihar,2022,11,201.82,0.2254088206534421,0,176.0125613256134,0.1494347288743902,25.80743867438659,0.0759740917790519,2.082951155215753
Ashok_Vihar,2022,12,185.65,0.2342608230795538,0,172.8514247833647,0.1645003203593244,12.7985752166353,0.06976050272022938,0.9959099152060855
Ashok_Vihar,2023,2,112.78,0.2558184326492408,0,109.06797577421676,0.1888608459581516,3.7120242257832388,0.0669575866910892,0.3435065413645828
Ashok_Vihar,2023,3,68.72,0.268373707489991,0,74.116901870988,0.18868875747615999,-5.396901870988003,0.07968495001383102,-0.29556302489719255
Ashok_Vihar,2023,5,55.03,0.2824716260661635,0,64.12640299755516,0.19830408189703727,-9.09640299755516,0.08416754416912622,-0.615576419954197
Ashok_Vihar,2023,6,30.12,0.2847931182305596,0,43.11116759034109,0.19975405522345835,-12.991167590341089,0.08503906300710123,-0.9515878374120662
Ashok_Vihar,2023,7,25.47,0.225870677884076,0,28.540821539223025,0.1438846800557654,-3.070821539223026,0.08198599782831059,-0.10939617179801737
Ashok_Vihar,2023,8,25.52,0.3261030998559737,0,38.37078225882717,0.21990203165342656,-12.85078225882717,0.10620106820254713,-1.1258804286173418
