station,year,month,pm25,modis_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Aya_Nagar,2022,10,77.92,0.5689730553439077,4,87.46328904335617,0.6362943114685109,-9.543289043356168,-0.06732125612460316,0.7223146366836776
Aya_Nagar,2022,11,145.71,0.5792374350626862,4,159.70227418800118,0.5734061409849929,-13.992274188001176,0.005831294077693339,-0.08099397590788372
Aya_Nagar,2022,12,121.41,0.4981540347717671,4,150.79878580496646,0.5174599424944163,-29.38878580496646,-0.019305907722649174,0.5739438148577071
Aya_Nagar,2023,1,134.01,0.3952206448708181,4,141.39145982283983,0.5053778606911733,-7.381459822839844,-0.1101572158203552,1.0269112981195632
Aya_Nagar,2023,2,68.95,0.427487597838886,4,94.34004358412882,0.5250321108782139,-25.39004358412882,-0.09754451303932787,2.6442955780854405
Aya_Nagar,2023,3,61.87,0.4927297638013438,4,63.231524592666624,0.5017868953102816,-1.3615245926666262,-0.009057131508937832,0.013776758397290187
Aya_Nagar,2023,4,53.12,0.4626134342314885,4,57.20478577083791,0.44783188080160086,-4.084785770837911,0.014781553429887628,-0.05652999866653452
Aya_Nagar,2023,6,35.79,0.5107796702916119,4,36.042156761431755,0.48836617819121403,-0.25215676143175614,0.022413492100397836,0.0031990556351230034
Aya_Nagar,2023,7,34.07,0.6392677529957749,4,29.09002229180028,0.6537483183341128,4.979977708199719,-0.01448056533833797,-0.06841858545002828
Aya_Nagar,2023,9,43.47,0.5940377779317032,4,33.64996782338182,0.6039259141617381,9.820032176618177,-0.009888136230034927,-0.09537919054778932
Aya_Nagar,2023,11,193.91,0.5122018979012262,4,225.7603802848437,0.555225701108083,-31.85038028484371,-0.04302380320685684,1.4029366531572423
Aya_Nagar,2023,12,136.87,0.4541730207106741,4,177.41213823300774,0.5160325008498508,-40.542138233007734,-0.06185948013917664,2.5753333822942084
Aya_Nagar,2024,1,149.47,0.3535156646117613,4,178.13766191669927,0.5257273619381664,-28.667661916699274,-0.17221169732640507,5.459407876140264
Aya_Nagar,2024,2,82.28,0.3498285897347094,4,86.81387978244626,0.5061067418013995,-4.533879782446263,-0.15627815206669005,1.1388336246063395
Aya_Nagar,2024,3,79.15,0.3412302729098844,4,65.25441764980935,0.44963660759218155,13.89558235019065,-0.10840633468229716,-1.299321033759794
Aya_Nagar,2024,4,72.71,0.3270384290365034,4,56.20770474699454,0.3570367181109258,16.502295253005457,-0.029998289074422424,-0.4791860363175505
Aya_Nagar,2024,6,47.48,0.3778008381242644,4,48.291275040167015,0.3687933866563569,-0.8112750401670183,0.00900745146790749,-0.0058780808980680235
Aya_Nagar,2024,9,33.95,0.6467468310590843,4,35.16304840513208,0.5910410831481244,-1.2130484051320778,0.055705747910959835,-0.012902143632684923
Aya_Nagar,2024,10,97.79,0.5390129424395649,4,87.94425825943024,0.5586882797347141,9.845741740569764,-0.019675337295149253,-0.1868979447808103
Aya_Nagar,2024,11,222.58,0.475476668665924,4,211.8255795869731,0.5143933344560901,10.754420413026907,-0.03891666579016617,-0.3918432736328893
Aya_Nagar,2024,12,130.38,0.4708247038858488,4,141.76479021439593,0.4985204887507942,-11.384790214395935,-0.027695784864945394,0.32882486864696514
Aya_Nagar,2025,1,110.32,0.4573116575465817,4,127.61127792879705,0.5229701627692646,-17.291277928797058,-0.06565850522268285,1.2112722897984594
Aya_Nagar,2025,2,75.08,0.4475056140472397,4,84.90809329609517,0.5145898261854503,-9.828093296095176,-0.06708421213821064,0.7385970097680983
Aya_Nagar,2025,3,56.26,0.4479400637251506,4,62.270905846427965,0.4671632348989197,-6.010905846427967,-0.019223171173769094,0.12205913731982906
Aya_Nagar,2025,4,70.94,0.3671768061231558,4,63.08206659960031,0.38452503582329683,7.857933400399688,-0.01734822970014105,-0.13101883598284222
