station,year,month,pm25,lag_modis_ndvi_mean_1000m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
Chandni_Chowk,2023,4,26.19,0.2265867384144906,2023,93.75034089064154,0.23755644678564786,-67.56034089064154,-0.010969708371157266,0.741117237026309,modis_ndvi_mean_1000m
Chandni_Chowk,2023,5,26.62,0.2793589485458613,2023,89.462525012482,0.24103521827005991,-62.842525012482,0.03832373027580138,-2.408359978428662,modis_ndvi_mean_1000m
Chandni_Chowk,2024,4,96.29,0.1914038379073756,2024,37.207586644787234,0.22675110131052892,59.08241335521277,-0.035347263403153306,-2.0884016273606885,modis_ndvi_mean_1000m
Chandni_Chowk,2024,5,137.05,0.2111152538256012,2024,43.274163062253315,0.22981121354999992,93.7758369377467,-0.01869595972439872,-1.7532292705098942,modis_ndvi_mean_1000m
Chandni_Chowk,2024,6,151.7,0.2253139355362946,2024,37.804541435416446,0.24048643584262147,113.89545856458355,-0.015172500306326858,-1.728078879960382,modis_ndvi_mean_1000m
Chandni_Chowk,2025,1,126.99,0.1275300581033409,2025,131.55465426222582,0.19684006447189129,-4.5646542622258295,-0.06931000636855039,0.31637621598510296,modis_ndvi_mean_1000m
Chandni_Chowk,2025,4,85.8,0.2219294850821842,2025,70.35912451875078,0.22335483370834022,15.440875481249222,-0.0014253486261560089,-0.02200863065384458,modis_ndvi_mean_1000m
Chandni_Chowk,2025,5,58.34,0.1726917778263721,2025,55.930677293825006,0.22525443850943921,2.409322706174997,-0.052562660683067114,-0.1266404118806854,modis_ndvi_mean_1000m
Chandni_Chowk,2025,6,56.72,0.2581884042725359,2025,36.42114613490732,0.25612944440683305,20.29885386509268,0.0020589598657028696,0.041794525427993404,modis_ndvi_mean_1000m
Chandni_Chowk,2025,7,40.94,0.260968263814525,2025,24.615445550887358,0.22995696311728317,16.32455444911264,0.03101130069724181,0.5062456667699287,modis_ndvi_mean_1000m
Chandni_Chowk,2025,8,35.07,0.3931279699962601,2025,23.75160491408073,0.3205620412393734,11.31839508591927,0.07256592875688672,0.8213298514471146,modis_ndvi_mean_1000m
Chandni_Chowk,2025,9,40.3,0.2255529761904762,2025,33.14989203735238,0.316612229830261,7.150107962647617,-0.09105925363978479,-0.6510834945225742,modis_ndvi_mean_1000m
Chandni_Chowk,2025,10,103.11,0.2667661479054528,2025,101.85287318590908,0.3379587891456354,1.257126814090924,-0.0711926412401826,-0.08949817826898887,modis_ndvi_mean_1000m
Chandni_Chowk,2025,11,220.37,0.2339095330396476,2025,148.53823326447744,0.2212828152325303,71.83176673552256,0.0126267178071173,0.9069994481561188,modis_ndvi_mean_1000m
Chandni_Chowk,2025,12,228.51,0.1308576130421409,2025,147.90513672592897,0.2118069656872719,80.60486327407102,-0.08094935264513098,-6.524911502085342,modis_ndvi_mean_1000m
DTU,2023,9,32.53,0.4314597042769295,2023,109.22534391910503,0.4092964158554994,-76.69534391910503,0.02216328842143006,-1.6998210278598969,modis_ndvi_mean_1000m
DTU,2023,10,74.18,0.4178431562219306,2023,129.25514778355236,0.38599462232999776,-55.07514778355235,0.03184853389193282,-1.7540627107876756,modis_ndvi_mean_1000m
DTU,2023,11,127.74,0.3899214951979548,2023,163.72901737796317,0.38392623184318847,-35.98901737796318,0.005995263354766356,-0.21576363706015222,modis_ndvi_mean_1000m
DTU,2023,12,106.88,0.311682007876736,2023,143.09867368317717,0.32103904220547025,-36.21867368317717,-0.009357034328734248,0.3388993729947125,modis_ndvi_mean_1000m
