station,year,month,era5_temp_mean,era5_rh_mean,era5_wind_speed_mean,era5_blh_mean
Anand_Vihar,2025,10,24.278241872892593,71.7252481614771,1.4498239702410596,395.7608947753906
Anand_Vihar,2025,11,18.867534802786935,58.94870838331809,2.1775618636432554,306.6243591308594
Anand_Vihar,2025,12,15.099049441207669,70.44371522211655,2.1621409032624603,215.31825256347656
Ashok_Vihar,2022,1,12.664517875641927,80.97209500701504,2.1928698480004374,306.2158203125
Ashok_Vihar,2022,2,15.486613365307761,71.78454080411707,2.479274677612884,373.9527587890625
Ashok_Vihar,2022,3,24.22873775425926,54.153773081289714,2.4233392583334714,455.4839782714844
Ashok_Vihar,2022,4,30.788192213276943,27.130500742110065,2.3623965676202046,831.5194702148438
Ashok_Vihar,2022,5,32.376136356198934,43.440407752853524,2.434493728538194,849.347900390625
Ashok_Vihar,2022,6,33.24340789783002,43.417727089118124,2.808065707619267,866.6680908203125
Ashok_Vihar,2022,7,29.37072193451376,79.62809377163421,2.2639383701849742,498.9729919433594
Ashok_Vihar,2022,8,28.740040188712783,77.91118851430744,2.4763444442298606,521.1309814453125
Ashok_Vihar,2022,9,28.15439961441963,75.37936927952555,2.06883386366173,513.854736328125
Ashok_Vihar,2022,10,23.754888619108936,72.28423154419947,1.8766721652532645,371.7010192871094
Ashok_Vihar,2022,11,19.97065187170158,63.0590099204914,2.0934504769315896,315.9747009277344
Ashok_Vihar,2022,12,14.914758576448484,67.9930940514014,2.3953302631296807,245.35769653320312
Ashok_Vihar,2023,1,12.380387266576262,76.73511063011236,2.14180453351975,259.6785888671875
Ashok_Vihar,2023,2,18.58172939792816,59.69283755743781,2.541755402067629,356.3530578613281
Ashok_Vihar,2023,3,21.948722240998602,62.46293427122266,1.9388221813689295,476.595458984375
Ashok_Vihar,2023,4,26.602757288168533,40.67873357202576,2.2579332502029787,834.9840087890625
Ashok_Vihar,2023,5,29.095398880745183,47.21530924960857,2.2797806155779092,756.6552734375
Ashok_Vihar,2023,6,31.31206378070517,57.128412786440606,2.3400230068098327,701.7598876953125
Ashok_Vihar,2023,7,29.159210789268833,81.68993574984127,2.141307730613322,431.7899169921875
Ashok_Vihar,2023,8,29.942036650960276,71.18019656980906,2.6135309206908106,537.208251953125
Ashok_Vihar,2023,9,28.88749677574021,72.68121732693766,2.025870670919702,470.0148620605469
Ashok_Vihar,2023,10,25.24960887299233,58.26059085969781,1.9747802786038777,429.6498107910156
Ashok_Vihar,2023,11,20.686560510590272,67.00875461360015,1.6260627455610852,334.8393859863281
Ashok_Vihar,2023,12,15.346854332041033,73.2156818341168,1.8490062191892083,238.2931365966797
Ashok_Vihar,2024,1,11.646407362859884,81.28876952909985,1.6795244903334057,210.17333984375
Ashok_Vihar,2024,2,15.923680066144245,63.912409750480634,2.358482105707789,362.5963439941406
Ashok_Vihar,2024,3,21.365346026268607,52.799959823188686,2.44797923655607,472.822998046875
Ashok_Vihar,2024,4,28.28137969985734,31.225313698641617,2.654341043902669,846.77001953125
Ashok_Vihar,2024,5,33.51755839952267,29.608456650893977,2.6654872738531177,974.3850708007812
Ashok_Vihar,2024,6,34.59214663416408,41.042253023867666,2.9346405591821347,892.0215454101562
Ashok_Vihar,2024,7,30.347343045320198,78.81695746749303,1.879837064762231,456.0831298828125
Ashok_Vihar,2024,8,28.324092191142277,83.9854986746173,2.225531748938458,445.89996337890625
Ashok_Vihar,2024,9,27.51164506276993,82.92291865923832,1.809193507809904,377.8587951660156
Ashok_Vihar,2024,10,26.181660737171914,66.61257761888074,1.8569403144068897,389.22637939453125
Ashok_Vihar,2024,11,21.27970487561405,68.31332510946305,1.7254624660299867,354.7710876464844
Ashok_Vihar,2024,12,14.483980840114475,67.16918619489974,2.231768603832693,262.7060852050781
Ashok_Vihar,2025,1,13.404667409920311,78.4838608303383,2.245637227852241,220.14002990722656
Ashok_Vihar,2025,2,17.519275560185118,63.077697328109,2.4836415320780314,335.9529724121094
Ashok_Vihar,2025,3,22.247211755089396,48.729284284808045,2.688844107486622,509.24591064453125
Ashok_Vihar,2025,4,29.614424642789523,34.864175700265264,2.5781119516407527,794.6102905273438
Ashok_Vihar,2025,5,31.48522344994985,49.92823212669263,2.6078736520821,786.1053466796875
Ashok_Vihar,2025,6,31.366351643612223,63.554395601238895,2.1374741810064526,610.54638671875
Ashok_Vihar,2025,7,28.822197711947098,82.09910136337776,2.1107748760847302,448.1151123046875
Ashok_Vihar,2025,8,28.16188712910248,83.38907564832901,2.3496414692856193,422.8999328613281
Ashok_Vihar,2025,9,28.00942883810585,76.7631268482735,2.4655596416040564,472.4386291503906
Ashok_Vihar,2025,10,24.386899485181456,70.42189989712239,1.4709286817860567,418.32867431640625
Ashok_Vihar,2025,11,18.950202228443445,57.77190350404942,2.1566063052941633,320.4574890136719
Ashok_Vihar,2025,12,15.21166589450572,69.24641291564309,2.170237486364399,220.12254333496094
Aya_Nagar,2022,1,12.71543041437595,80.34934243652089,2.1696584327134314,307.1377258300781
Aya_Nagar,2022,2,15.674512737061487,70.7023315605428,2.4550843862896223,382.19769287109375
Aya_Nagar,2022,3,24.385267020921376,53.00884615937363,2.3936272342364573,472.5963439941406
Aya_Nagar,2022,4,30.91147440978481,26.547734248092997,2.333870992438979,858.5409545898438
Aya_Nagar,2022,5,32.60549199990707,42.287407823002695,2.441185203720482,882.7796020507812
Aya_Nagar,2022,6,33.41085338398304,42.91475703332085,2.8468193828561006,890.3806762695312
Aya_Nagar,2022,7,29.42606138081144,79.27340013478465,2.2841167205967494,509.3075256347656
Aya_Nagar,2022,8,28.736451461894816,77.52941406371505,2.5295842810097238,532.9840087890625
Aya_Nagar,2022,9,28.228499791762005,74.76529477747638,2.133967943326973,529.3543701171875
Aya_Nagar,2022,10,23.81884995363007,71.87089436569191,1.8867529527312523,378.2779235839844
Aya_Nagar,2022,11,20.057825905404517,62.567774422619124,2.052488083759958,321.4193115234375
Aya_Nagar,2022,12,14.994607606038144,67.39597760116476,2.3623851219847065,246.91920471191406
Aya_Nagar,2023,1,12.462159674292181,75.91254382449125,2.122808568645116,261.45672607421875
Aya_Nagar,2023,2,18.747950025634932,58.6725684294756,2.4962759683655635,359.8620910644531
Aya_Nagar,2023,3,22.093123648746953,62.06535591773608,1.9027116526085774,484.9111633300781
Aya_Nagar,2023,4,26.748754935291757,40.18245246814646,2.234704716433786,850.0955810546875
Aya_Nagar,2023,5,29.246424197110954,46.868994639897004,2.2923422645270755,767.0895385742188
Aya_Nagar,2023,6,31.363441063090658,57.02395443631099,2.369150850946762,709.5372314453125
Aya_Nagar,2023,7,29.21467651213253,81.51598215072107,2.131815364041456,433.2030334472656
Aya_Nagar,2023,8,29.986647131628622,70.13687321063445,2.7164433574616957,552.759521484375
Aya_Nagar,2023,9,28.928712808864773,72.1801951873922,2.0638159261599105,477.0967712402344
Aya_Nagar,2023,10,25.40996421310102,57.11786109056567,1.993336386842641,445.69769287109375
Aya_Nagar,2023,11,20.792499615773796,66.47979474449912,1.6149921009708155,343.219970703125
Aya_Nagar,2023,12,15.480696443378447,72.60603499855148,1.8334027591441906,242.32977294921875
Aya_Nagar,2024,1,11.78468448217443,80.7567730921084,1.6606340310661154,211.82176208496094
Aya_Nagar,2024,2,16.09030726818602,63.01771985918236,2.315114620556299,366.45233154296875
Aya_Nagar,2024,3,21.564563903325812,51.68836815491852,2.4035397376202825,486.58551025390625
Aya_Nagar,2024,4,28.47455143877766,30.549199842101515,2.6495574549101195,870.959716796875
Aya_Nagar,2024,5,33.671597657027796,29.111673970743126,2.666216940257528,992.5408325195312
Aya_Nagar,2024,6,34.6450388617076,41.182526088955214,2.9551497833377605,899.2130126953125
Aya_Nagar,2024,7,30.404385045030487,78.57892965832062,1.8908152729110688,460.041015625
Aya_Nagar,2024,8,28.273334131218974,84.02273629468196,2.2272845479065033,443.84918212890625
Aya_Nagar,2024,9,27.51488487577805,82.80115727685947,1.849252720407295,384.5655822753906
Aya_Nagar,2024,10,26.310571845097115,65.9607441986121,1.8823001022757218,400.02154541015625
Aya_Nagar,2024,11,21.412905442637985,67.61113689308925,1.729530127074511,364.9059143066406
Aya_Nagar,2024,12,14.577385211969691,66.99525670319584,2.212365199635407,264.7095031738281
Aya_Nagar,2025,1,13.496005403621245,78.13328193491245,2.229375190287172,221.78407287597656
Aya_Nagar,2025,2,17.679153296883342,62.717445563363285,2.4388116841431757,336.9518127441406
Aya_Nagar,2025,3,22.42594923305031,47.9768181871098,2.681472934568232,523.0731811523438
Aya_Nagar,2025,4,29.774173010578405,34.16339588275899,2.560973107739385,804.9252319335938
Aya_Nagar,2025,5,31.636929813058348,49.32930557532968,2.6204631252521047,798.9885864257812
Aya_Nagar,2025,6,31.40609220163902,63.35361625271808,2.1574655499271485,611.8932495117188
Aya_Nagar,2025,7,28.815315775311102,81.9834778188001,2.1230214692718192,448.0333251953125
Aya_Nagar,2025,8,28.192007917249178,83.019596371499,2.3760796786324976,425.6907958984375
Aya_Nagar,2025,9,28.051764323119848,76.22723089948371,2.4817240085593237,477.9256591796875
Aya_Nagar,2025,10,24.400491137574285,70.28117703213232,1.4587859424806708,422.5277404785156
Aya_Nagar,2025,11,18.940797223157954,57.737908923841175,2.1086187208899503,317.97479248046875
Aya_Nagar,2025,12,15.29095809369559,68.62396544002445,2.1400979333610595,219.77357482910156
Bawana,2022,1,12.636394717905466,81.04638214021637,2.190437271758099,304.80340576171875
Bawana,2022,2,15.451504206320324,71.74551348022538,2.4840602426075806,369.360107421875
Bawana,2022,3,24.233869560565555,53.99029220141338,2.4298432715690486,445.95880126953125
Bawana,2022,4,30.842801487303596,26.682054258629364,2.39197233375692,816.34521484375
Bawana,2022,5,32.40893694168844,42.89662131067545,2.453884468351061,820.083251953125
Bawana,2022,6,33.22911977123874,43.322486292093195,2.8088127078398077,835.596435546875
Bawana,2022,7,29.354106642384874,79.6841909240356,2.2521147886382527,483.0439147949219
Bawana,2022,8,28.7473749064682,77.88001867064023,2.472855208004377,501.97882080078125
Bawana,2022,9,28.16215368356294,75.23029465202478,2.0409461445501775,483.2440490722656
Bawana,2022,10,23.78023408389534,71.73858225204191,1.8756427711743164,362.51580810546875
Bawana,2022,11,19.975667224188594,62.705998406254906,2.110365475862412,309.274658203125
Bawana,2022,12,14.90601499020436,67.92708954566295,2.387637065200089,242.77392578125
Bawana,2023,1,12.333271493546057,76.80604250470321,2.142416203130829,255.1824188232422
Bawana,2023,2,18.54810860357857,59.627077615003046,2.5445440002358377,349.7845458984375
Bawana,2023,3,21.90093231970409,62.40322669852216,1.9387081808856206,466.0058288574219
Bawana,2023,4,26.570121584129424,40.69753904022163,2.2674051700856293,808.4884033203125
Bawana,2023,5,29.061558103849816,47.14358837825448,2.274696018998079,736.9832153320312
Bawana,2023,6,31.300914063545974,57.054393885403954,2.3307777403845042,684.6553955078125
Bawana,2023,7,29.175804362775196,81.52588387890151,2.1464345588283975,426.7043762207031
Bawana,2023,8,29.96269082153998,71.20314528759152,2.588345187825761,508.8796081542969
Bawana,2023,9,28.90708801511453,72.47680123206071,2.01769255915372,454.35882568359375
Bawana,2023,10,25.19448699131887,58.484271184366875,1.9653838329161004,409.000244140625
Bawana,2023,11,20.632358095151606,67.111072677375,1.6237484553603185,319.6317443847656
Bawana,2023,12,15.274777344163592,73.46774693684692,1.8390026252402354,230.95843505859375
Bawana,2024,1,11.575173398207212,81.56447047288286,1.6785544340620548,208.3745880126953
Bawana,2024,2,15.863183118146438,64.05258064908887,2.3562250364946546,359.1019592285156
Bawana,2024,3,21.31769039084992,52.71974752333561,2.457000659827637,463.5860900878906
Bawana,2024,4,28.19078455724941,31.489186604659075,2.6382788448828043,816.6884155273438
Bawana,2024,5,33.50031814772533,29.45822707956774,2.6628355301717335,945.468017578125
Bawana,2024,6,34.61764764103317,40.702375113089104,2.924465214975562,879.93408203125
Bawana,2024,7,30.380272346294287,78.54825923841781,1.8870643752486562,449.3864440917969
Bawana,2024,8,28.341070728731797,83.91455348180457,2.216119635819279,443.1229553222656
Bawana,2024,9,27.529566428592112,82.79445415641278,1.7831890326720892,368.83935546875
Bawana,2024,10,26.179268744871006,66.30060950948157,1.8467352774278982,377.7575378417969
Bawana,2024,11,21.25144721400531,68.2593520752842,1.7240507420505922,342.72161865234375
Bawana,2024,12,14.44153897120475,67.11660364885192,2.2270238399497666,258.8565368652344
Bawana,2025,1,13.365774676912702,78.53128592401278,2.2391718112725423,218.17486572265625
Bawana,2025,2,17.462154374197723,63.09229303499458,2.471994198824317,335.2911682128906
Bawana,2025,3,22.204652727520955,48.648618221715665,2.6793326943841898,495.154052734375
Bawana,2025,4,29.572020814176753,34.857373044298264,2.566163672355536,770.128662109375
Bawana,2025,5,31.482535616915108,49.67986540854391,2.6028944817517483,763.087890625
Bawana,2025,6,31.373225806208374,63.370412949690554,2.1323112131148716,596.9360961914062
Bawana,2025,7,28.83836285536835,81.96205907097239,2.1116289428730233,441.97857666015625
Bawana,2025,8,28.168735779079526,83.31033758543694,2.3466393637491323,413.4580078125
Bawana,2025,9,28.00359969087629,76.68674673233076,2.4543602378574065,461.9355773925781
Bawana,2025,10,24.406597801537693,69.96567428244336,1.4924027806846714,410.06610107421875
Bawana,2025,11,18.97530445953009,57.39451706284095,2.1691489037315836,320.0189208984375
Bawana,2025,12,15.22953018760984,69.02447386940453,2.1781209799783157,218.61485290527344
Burari_Crossing,2022,1,12.629697699158369,81.40841952128206,2.201909616207434,306.2158203125
Burari_Crossing,2022,2,15.365889815304852,72.44461294764395,2.486957582606358,373.9527587890625
Burari_Crossing,2022,3,24.107187945268397,54.998030038904886,2.441934508933643,455.4839782714844
Burari_Crossing,2022,4,30.642268817676808,27.917561657293305,2.3720342006776702,831.5194702148438
Burari_Crossing,2022,5,32.12871999934058,44.811461607786484,2.411644225505192,849.347900390625
Burari_Crossing,2022,6,33.05531353807629,44.098999598624985,2.7646193645009753,866.6680908203125
Burari_Crossing,2022,8,28.675328564673006,78.56159942859807,2.420902225647521,521.1309814453125
Burari_Crossing,2022,9,28.013070321634437,76.34290427238989,2.0320175207112467,513.854736328125
Burari_Crossing,2022,10,23.665017332796765,73.15174899400627,1.8610875106266547,371.7010192871094
Burari_Crossing,2022,11,19.87212636661973,63.79099195537365,2.1090925307645,315.9747009277344
Burari_Crossing,2022,12,14.866203659237481,68.5329519723324,2.4186736556342465,245.35769653320312
Burari_Crossing,2023,1,12.371800508322167,77.39439670833293,2.1476294100324895,259.6785888671875
Burari_Crossing,2023,2,18.465375727846762,60.65743235269964,2.575908156508245,356.3530578613281
Burari_Crossing,2023,3,21.8610377862897,62.692381272176306,1.9608856798960508,476.595458984375
Burari_Crossing,2023,4,26.493034398255915,41.05032749739429,2.263784697571826,834.9840087890625
Burari_Crossing,2023,5,28.974877160084784,47.538173102891314,2.266045539677769,756.6552734375
Burari_Crossing,2023,6,31.215310895633138,57.52718528090382,2.328571878173909,701.7598876953125
Burari_Crossing,2023,7,29.053873276071155,82.11282783936842,2.1339495884599238,431.7899169921875
Burari_Crossing,2023,8,29.784817871149535,72.63640036164827,2.5280363675802633,537.208251953125
Burari_Crossing,2023,9,28.769942788360574,73.62378367214059,1.9879785660115161,470.0148620605469
Burari_Crossing,2023,10,25.129006204455393,59.1319552462147,1.9553599386330394,429.6498107910156
Burari_Crossing,2023,11,20.619220244931178,67.39221392077111,1.6304295807849223,334.8393859863281
Burari_Crossing,2023,12,15.286271185250243,73.61392311247761,1.8589036690545384,238.2931365966797
Burari_Crossing,2024,1,11.60631057035215,81.59279638985765,1.6910731593050388,210.17333984375
Burari_Crossing,2024,2,15.83822992916135,64.5548753511984,2.3995092543799754,362.5963439941406
Burari_Crossing,2024,3,21.24617289502604,53.722256060929,2.4744686506394036,472.822998046875
Burari_Crossing,2024,4,28.174822843469173,31.6910047786104,2.657839338312293,846.77001953125
Burari_Crossing,2024,5,33.36540835406484,30.25941228690964,2.6561462250797954,974.3850708007812
Burari_Crossing,2024,6,34.49293891259544,41.25706548692574,2.906851013256572,892.0215454101562
Burari_Crossing,2024,7,30.210325338216677,79.46004792127823,1.859441331945669,456.0831298828125
Burari_Crossing,2024,8,28.308760062236942,84.13546719167731,2.23163063791586,445.89996337890625
Burari_Crossing,2024,9,27.464382711637878,83.1829036822051,1.7913221607290022,377.8587951660156
Burari_Crossing,2024,10,26.061182280686978,67.38322443681865,1.8343491983098434,389.22637939453125
Burari_Crossing,2024,11,21.171648803323773,68.924106787273,1.7095676562826365,354.7710876464844
Burari_Crossing,2024,12,14.445316674487897,67.37374910521802,2.243893245162988,262.7060852050781
Burari_Crossing,2025,1,13.378103159282933,78.77372092570766,2.2490753033380777,220.14002990722656
Burari_Crossing,2025,2,17.458839897280846,63.251860248840586,2.5270456993673127,335.9529724121094
Burari_Crossing,2025,3,22.155254577510668,49.23457055474298,2.6875419356923405,509.24591064453125
Burari_Crossing,2025,4,29.46710628757549,35.5876092067238,2.592738674692089,794.6102905273438
Burari_Crossing,2025,5,31.318198624395382,50.67689638075267,2.5796293206497625,786.1053466796875
Burari_Crossing,2025,6,31.26635504823059,64.05348964805799,2.110435003242339,610.54638671875
Burari_Crossing,2025,7,28.75647572570584,82.50909853390338,2.0889148484732587,448.1151123046875
Burari_Crossing,2025,8,28.09065522096347,83.89691945066826,2.302757676302808,422.8999328613281
Burari_Crossing,2025,9,27.942322597793925,77.44192967064119,2.4542312248430913,472.4386291503906
Burari_Crossing,2025,10,24.307698143686924,71.16916016212292,1.4711709276688913,418.32867431640625
Burari_Crossing,2025,11,18.90351688906388,58.47105538102827,2.1887381279658373,320.4574890136719
Burari_Crossing,2025,12,15.121936574925238,70.16358440677178,2.169754767307893,220.12254333496094
Chandni_Chowk,2022,1,12.658961844343533,81.16496281838327,2.1990443425958697,306.2158203125
Chandni_Chowk,2022,2,15.44103730322512,72.17086642860673,2.481109816718165,373.9527587890625
Chandni_Chowk,2022,3,24.163248418903486,54.68745663970836,2.429949754821177,455.4839782714844
Chandni_Chowk,2022,4,30.68553459749946,27.77853474908862,2.3511511261176334,831.5194702148438
Chandni_Chowk,2022,5,32.23377100374744,44.431611253841595,2.4118021345791374,849.347900390625
Chandni_Chowk,2022,6,33.155407340873715,43.819641199129634,2.783907496100733,866.6680908203125
Chandni_Chowk,2022,7,29.343058482767667,79.76690827538502,2.2582906394675955,498.9729919433594
Chandni_Chowk,2022,8,28.70468175212271,78.25687761493336,2.449856990351808,521.1309814453125
Chandni_Chowk,2022,12,14.89390322723985,68.31289302870424,2.412115854113363,245.35769653320312
Chandni_Chowk,2023,1,12.396517799212786,77.04912618739942,2.1450444198209597,259.6785888671875
Chandni_Chowk,2023,2,18.535649881179502,60.25556539767023,2.5575005880149764,356.3530578613281
Chandni_Chowk,2023,3,21.926271477552557,62.64996441827785,1.949901081943286,476.595458984375
Chandni_Chowk,2023,4,26.559248232155223,40.8927040657361,2.2555825347839518,834.9840087890625
Chandni_Chowk,2023,5,29.050727992307188,47.430349120536356,2.2754015731816035,756.6552734375
Chandni_Chowk,2023,6,31.2718201030945,57.3640793213812,2.338990947051397,701.7598876953125
Chandni_Chowk,2024,3,21.32939686251408,53.30643307782794,2.4583865156950546,472.822998046875
Chandni_Chowk,2024,4,28.275760533477765,31.32340018717687,2.665341860886138,846.77001953125
Chandni_Chowk,2024,5,33.452171414854334,30.007093001529288,2.6634877889129096,974.3850708007812
Chandni_Chowk,2024,6,34.532120617153495,41.316322053685546,2.9264118192607427,892.0215454101562
