station,latitude,longitude,year,month,buffer_m,modis_lst_day_mean_c,modis_lst_day_median_c,modis_lst_day_std_c,modis_lst_night_mean_c,modis_lst_night_median_c,modis_lst_night_std_c,modis_lst_diurnal_range_mean_c,modis_lst_diurnal_range_median_c,source_dataset
IIT_Delhi,28.54246,77.191651,2022,9,500,30.66886160714288,30.630000000000024,0.11561655374492297,25.495758928571455,25.470000000000027,0.09535296272250504,5.1731026785714285,5.159999999999997,MODIS/061/MOD11A2
IIT_Delhi,28.54246,77.191651,2022,9,1000,30.670660727542714,30.725000000000037,0.3830558129435341,25.516653674832988,25.530000000000015,0.282270337105842,5.155224573125464,5.165000000000006,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,9,100,31.970000000000027,31.970000000000027,0.0,25.990000000000038,25.990000000000038,0.0,5.993333333333321,5.993333333333321,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,9,250,31.95000000000003,31.970000000000027,0.06622073078069018,25.986111111111146,25.990000000000038,0.10426994879774668,5.992222222222219,5.993333333333321,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,9,500,31.89072072072075,31.956666666666706,0.18794207145324,25.951891891891922,25.990000000000038,0.11470069746933449,5.975165165165166,5.993333333333321,MODIS/061/MOD11A2
IMD_Lodhi_Road,28.5918245,77.2273074,2022,9,1000,31.870661464139754,31.956666666666706,0.35139385396389083,25.943890746934258,25.990000000000038,0.21081119046368882,5.9675659606094404,5.993333333333321,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2022,9,100,32.39666666666668,32.39666666666668,0.0,26.055000000000007,26.055000000000007,0.0,6.4000000000000155,6.4000000000000155,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2022,9,250,32.3748484848485,32.39666666666668,0.04000000000066393,26.094545454545464,26.055000000000007,0.07250000000001505,6.341818181818188,6.4000000000000155,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2022,9,500,32.367285067873325,32.39666666666668,0.2138730152843027,26.12097285067875,26.055000000000007,0.173799453393824,6.30714932126697,6.4000000000000155,MODIS/061/MOD11A2
ITO,28.628624,77.24106,2022,9,1000,32.242284226190506,32.316666666666684,0.41742543158007994,26.1262723214286,26.140000000000043,0.22064377051962258,6.166971726190477,6.186666666666649,MODIS/061/MOD11A2
JNU,28.540721,77.168544,2022,9,100,30.380000000000038,30.380000000000038,0.0,25.12500000000003,25.12500000000003,0.0,5.25500000000001,5.25500000000001,MODIS/061/MOD11A2
JNU,28.540721,77.168544,2022,9,250,30.368596491228107,30.380000000000038,0.03250000000051211,25.06535087719301,25.12500000000003,0.17000000000006313,5.303245614035099,5.25500000000001,MODIS/061/MOD11A2
JNU,28.540721,77.168544,2022,9,500,30.392641921397416,30.380000000000038,0.15504031733701745,25.004781659388673,25.12500000000003,0.1319801121379029,5.387860262008744,5.25500000000001,MODIS/061/MOD11A2
JNU,28.540721,77.168544,2022,9,1000,30.44949779249452,30.380000000000038,0.2135333331712169,25.021821192053004,25.005000000000024,0.361056933702864,5.427676600441508,5.530000000000015,MODIS/061/MOD11A2
Jahangirpuri,28.73282,77.170633,2022,9,100,33.196666666666715,33.196666666666715,0.0,26.525000000000034,26.525000000000034,0.0,6.653333333333346,6.653333333333346,MODIS/061/MOD11A2
Jahangirpuri,28.73282,77.170633,2022,9,250,33.196666666666715,33.196666666666715,0.0,26.525000000000034,26.525000000000034,0.0,6.653333333333346,6.653333333333346,MODIS/061/MOD11A2
Jahangirpuri,28.73282,77.170633,2022,9,500,33.161578947368476,33.196666666666715,0.19999999999934062,26.518421052631616,26.525000000000034,0.03750000000078823,6.627017543859661,6.653333333333346,MODIS/061/MOD11A2
Jahangirpuri,28.73282,77.170633,2022,9,1000,32.60812385152521,32.7966666666667,0.753186236048383,26.508974641675877,26.520000000000024,0.06412276034993804,6.098989342153628,6.353333333333334,MODIS/061/MOD11A2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2022,9,100,32.51666666666669,32.51666666666669,0.0,26.43000000000002,26.43000000000002,0.0,6.133333333333344,6.133333333333344,MODIS/061/MOD11A2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2022,9,250,32.51666666666669,32.51666666666669,0.0,26.43000000000002,26.43000000000002,0.0,6.133333333333344,6.133333333333344,MODIS/061/MOD11A2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2022,9,500,32.52514074074077,32.51666666666669,0.03666666666895473,26.433466666666686,26.43000000000002,0.015000000000012127,6.136414814814826,6.133333333333344,MODIS/061/MOD11A2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2022,9,1000,32.45680756395998,32.55000000000003,0.3119037521690975,26.350300333704137,26.43000000000002,0.19241319992656772,6.140496848350027,6.133333333333344,MODIS/061/MOD11A2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2022,9,100,31.61600000000003,31.35000000000004,0.3158527551926904,25.715000000000032,25.675000000000033,0.06599663291069145,6.022000000000002,5.833333333333333,MODIS/061/MOD11A2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2022,9,250,31.626896551724172,31.35000000000004,0.28606040543143685,25.74051724137934,25.705000000000027,0.0792148975885194,5.998735632183913,5.833333333333333,MODIS/061/MOD11A2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2022,9,500,31.624410480349376,31.35000000000004,0.28606040543143685,25.745436681222735,25.705000000000027,0.0792148975885194,5.989374090247458,5.833333333333333,MODIS/061/MOD11A2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2022,9,1000,31.623274596182117,31.616666666666674,0.3289028478644061,25.748276431718086,25.755000000000024,0.13015465560313197,5.984765051395014,5.833333333333333,MODIS/061/MOD11A2
Mandir_Marg,28.636429,77.201067,2022,9,100,31.23857142857146,31.110000000000028,0.1499999999997423,26.33857142857146,26.18000000000002,0.1849999999996716,4.900000000000004,4.930000000000007,MODIS/061/MOD11A2
Mandir_Marg,28.636429,77.201067,2022,9,250,31.249285714285744,31.110000000000028,0.1499999999997423,26.351785714285743,26.18000000000002,0.1849999999996716,4.8975000000000035,4.930000000000007,MODIS/061/MOD11A2
Mandir_Marg,28.636429,77.201067,2022,9,500,31.280022321428604,31.335000000000036,0.11939299602596547,26.39529017857145,26.375000000000014,0.18491129630183573,4.88473214285715,4.930000000000007,MODIS/061/MOD11A2
Mandir_Marg,28.636429,77.201067,2022,9,1000,31.313099219620995,31.39000000000003,0.604759846734367,26.395540691192892,26.375000000000014,0.3424237141325363,4.920178372352294,4.930000000000007,MODIS/061/MOD11A2
Mundka,28.684678,77.076574,2022,9,100,32.420000000000044,32.420000000000044,0.0,26.68000000000002,26.68000000000002,0.0,5.740000000000023,5.740000000000023,MODIS/061/MOD11A2
Mundka,28.684678,77.076574,2022,9,250,32.43700000000003,32.420000000000044,0.10637982264893896,26.68700000000002,26.68000000000002,0.01779513041675394,5.750000000000019,5.740000000000023,MODIS/061/MOD11A2
Mundka,28.684678,77.076574,2022,9,500,32.46170353982305,32.420000000000044,0.14884975646707457,26.69201327433631,26.68000000000002,0.020155644369979273,5.769690265486742,5.740000000000023,MODIS/061/MOD11A2
Mundka,28.684678,77.076574,2022,9,1000,32.47930077691458,32.420000000000044,0.14609366644347027,26.693806881243088,26.68000000000002,0.09426525075579995,5.785493895671487,5.740000000000023,MODIS/061/MOD11A2
NSUT_Jaffarpur,28.594004,76.909423,2022,9,100,32.85500000000003,32.85500000000003,0.0,24.420000000000044,24.420000000000044,0.0,8.434999999999988,8.434999999999988,MODIS/061/MOD11A2
NSUT_Jaffarpur,28.594004,76.909423,2022,9,250,33.15075471698117,32.85500000000003,0.5224999999999812,24.390283018867965,24.420000000000044,0.05250000000058381,8.760471698113202,8.434999999999988,MODIS/061/MOD11A2
NSUT_Jaffarpur,28.594004,76.909423,2022,9,500,33.27431506849318,32.85500000000003,0.5050474400157371,24.37550228310506,24.420000000000044,0.14180385514287927,8.898812785388124,8.434999999999988,MODIS/061/MOD11A2
NSUT_Jaffarpur,28.594004,76.909423,2022,9,1000,33.253684210526345,32.95500000000003,0.4995528612913405,24.32664613661817,24.40500000000003,0.13461206544514512,8.92703807390817,8.549999999999997,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2022,9,100,32.48500000000003,32.48500000000003,0.0,24.130000000000038,24.130000000000038,0.0,8.35499999999999,8.35499999999999,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2022,9,250,32.48609090909093,32.48500000000003,0.015000000007591248,24.131454545454584,24.130000000000038,0.019999999997489793,8.354636363636354,8.35499999999999,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2022,9,500,32.497577777777806,32.48500000000003,0.04870546398732327,24.136400000000037,24.130000000000038,0.04988876515705435,8.36117777777777,8.35499999999999,MODIS/061/MOD11A2
Najafgarh,28.570173,76.933762,2022,9,1000,32.65922222222225,32.51500000000003,0.2807540551920066,24.145600000000034,24.130000000000038,0.08029267451063918,8.513622222222219,8.35499999999999,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2022,9,100,31.423571428571456,31.385000000000034,0.0674999999996335,24.641428571428598,24.68000000000002,0.0674999999996335,6.782142857142861,6.7050000000000125,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2022,9,250,31.438035714285746,31.385000000000034,0.0674999999996335,24.626964285714312,24.68000000000002,0.0674999999996335,6.811071428571428,6.7050000000000125,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2022,9,500,31.445600000000027,31.385000000000034,0.0674999999996335,24.61940000000003,24.68000000000002,0.0674999999996335,6.826199999999998,6.7050000000000125,MODIS/061/MOD11A2
Narela,28.822836,77.101981,2022,9,1000,31.48085000000003,31.42000000000003,0.21032341167841453,24.631316666666695,24.68000000000002,0.30663241430094645,6.849533333333334,6.97499999999998,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2022,9,100,30.115000000000038,30.115000000000038,0.0,26.155000000000015,26.155000000000015,0.0,3.960000000000022,3.960000000000022,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2022,9,250,30.411041666666705,30.115000000000038,1.1841666666667099,26.16562500000002,26.155000000000015,0.042499999999514225,4.2450000000000205,3.960000000000022,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2022,9,500,30.89640740740744,30.115000000000038,1.2422384030450533,26.18348888888891,26.155000000000015,0.07038954112652869,4.711733333333351,3.960000000000022,MODIS/061/MOD11A2
Nehru_Nagar,28.56789,77.250515,2022,9,1000,31.43377728449874,32.26333333333334,1.248409146404036,26.20829633740291,26.155000000000015,0.10950258593486807,5.228710691823906,6.21999999999997,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2022,9,100,32.48000000000003,32.48000000000003,0.0,26.44500000000002,26.44500000000002,0.0,6.035000000000011,6.035000000000011,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2022,9,250,32.51552631578951,32.48000000000003,0.07648529270296268,26.451491228070196,26.44500000000002,0.040207793607129116,6.064035087719309,6.035000000000011,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2022,9,500,32.55309210526318,32.48000000000003,0.10064634866819072,26.471096491228092,26.44500000000002,0.03716517186994076,6.081995614035095,6.035000000000011,MODIS/061/MOD11A2
North_Campus_DU,28.6573814,77.1585447,2022,9,1000,32.658362734288886,32.52500000000002,0.44142126633748646,26.485226019845673,26.470000000000013,0.07813999855953382,6.178388460124956,6.035000000000011,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2022,9,100,32.809259259259285,32.870000000000026,0.13666666666605826,25.99722222222224,26.02500000000002,0.0625,6.918518518518529,6.946666666666677,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2022,9,250,32.76578947368424,32.870000000000026,0.14684648068298092,25.964298245614057,26.02500000000002,0.06107116750174797,6.910526315789485,6.946666666666677,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2022,9,500,32.79334801762117,32.870000000000026,0.14684648068298092,25.948590308370072,25.940000000000026,0.06107116750174797,6.950014684287824,6.946666666666677,MODIS/061/MOD11A2
Okhla_Phase-2,28.530785,77.271255,2022,9,1000,32.766426725729076,32.84333333333336,0.29249037126714916,25.949274640088618,25.940000000000026,0.08833726406334784,6.9235806570690395,6.946666666666677,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2022,9,100,30.79500000000003,30.79500000000003,0.0,26.575000000000017,26.575000000000017,0.0,4.220000000000013,4.220000000000013,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2022,9,250,30.79500000000003,30.79500000000003,0.0,26.575000000000017,26.575000000000017,0.0,4.220000000000013,4.220000000000013,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2022,9,500,30.88091304347829,30.79500000000003,0.29315335387626784,26.57569565217393,26.575000000000017,0.10208928554105953,4.305217391304358,4.220000000000013,MODIS/061/MOD11A2
Patparganj,28.623763,77.287209,2022,9,1000,30.967872105843465,30.985000000000028,0.5277099371602527,26.49105843439914,26.575000000000017,0.3114284096242799,4.476813671444322,4.47999999999999,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2022,9,100,32.377000000000024,32.30500000000002,0.09000000000133594,26.54000000000004,26.53000000000003,0.012500000001273293,5.836999999999986,5.7749999999999915,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2022,9,250,32.372142857142876,32.30500000000002,0.12325659211633881,26.535267857142895,26.53000000000003,0.074204110397871,5.836874999999987,5.7749999999999915,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2022,9,500,32.332653508771955,32.30500000000002,0.12325659211633881,26.51758771929828,26.532500000000027,0.074204110397871,5.815065789473674,5.7749999999999915,MODIS/061/MOD11A2
Punjabi_Bagh,28.674045,77.131023,2022,9,1000,32.3055794701987,32.30500000000002,0.19108789426185052,26.51018763796913,26.532500000000027,0.07536946036460497,5.795391832229574,5.7749999999999915,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2022,9,100,31.28000000000003,31.28000000000003,0.0,26.190000000000026,26.190000000000026,0.0,5.090000000000003,5.090000000000003,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2022,9,250,31.28000000000003,31.28000000000003,0.0,26.190000000000026,26.190000000000026,0.0,5.090000000000003,5.090000000000003,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2022,9,500,31.338120411160094,31.28000000000003,0.40029927076198596,26.16396475770928,26.190000000000026,0.07352248333367324,5.173715124816451,5.090000000000003,MODIS/061/MOD11A2
R_K_Puram,28.563262,77.186937,2022,9,1000,31.43389195148845,31.28000000000003,0.5669095945034511,26.100556780595394,26.075000000000017,0.13387620963507144,5.3224531422271255,5.105000000000018,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2022,9,100,31.066000000000034,31.120000000000033,0.13499999999968806,26.04200000000003,26.01500000000003,0.06750000000047564,5.024000000000004,5.105000000000004,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2022,9,250,31.01293103448279,31.120000000000033,0.13499999999968806,26.06853448275865,26.01500000000003,0.06750000000047564,4.944396551724141,5.105000000000004,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2022,9,500,30.99973799126641,31.120000000000033,0.13499999999968806,26.075131004366845,26.01500000000003,0.06750000000047564,4.924606986899567,5.105000000000004,MODIS/061/MOD11A2
Rohini,28.732528,77.11992,2022,9,1000,31.189036343612372,31.120000000000033,0.24386135277070803,26.10834251101325,26.130000000000024,0.09168347383730088,5.080693832599125,5.105000000000004,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2022,9,100,32.66750000000003,32.66750000000003,0.06250000000181899,26.47250000000003,26.472500000000025,0.042499999999514225,6.195000000000008,6.195000000000007,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2022,9,250,32.666403508771964,32.60500000000003,0.06250000000181899,26.47175438596494,26.43000000000002,0.042499999999514225,6.194649122807025,6.175000000000011,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2022,9,500,32.66722466960356,32.60500000000003,0.06250000000181899,26.472312775330423,26.43000000000002,0.042499999999514225,6.194911894273135,6.175000000000011,MODIS/061/MOD11A2
Shadipur,28.6514781,77.1473105,2022,9,1000,32.59293466223701,32.60500000000003,0.1542104386056203,26.4114839424142,26.470000000000013,0.17885049622523785,6.181450719822815,6.190000000000012,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2022,9,100,30.99500000000002,30.99500000000002,0.0,25.97000000000004,25.97000000000004,0.0,5.024999999999977,5.024999999999977,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2022,9,250,30.99500000000002,30.99500000000002,0.0,25.97000000000004,25.97000000000004,0.0,5.024999999999977,5.024999999999977,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2022,9,500,31.012809734513294,30.99500000000002,0.06288630614074038,25.922544247787645,25.97000000000004,0.08034106982090669,5.090265486725647,5.024999999999977,MODIS/061/MOD11A2
Sirifort,28.5504249,77.2159377,2022,9,1000,31.177135994087237,31.015000000000015,0.6279026693308741,25.928736141906906,25.90000000000002,0.22196213077870353,5.258135624538054,5.239999999999995,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2022,9,100,30.745000000000033,30.745000000000033,0.0,26.280000000000044,26.280000000000044,0.0,4.464999999999989,4.464999999999989,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2022,9,250,30.395714285714316,30.745000000000033,0.4074999999999962,26.08928571428575,26.280000000000044,0.22249999999982506,4.306428571428571,4.464999999999989,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2022,9,500,30.330132743362864,30.110000000000028,0.33696021649464153,26.03827433628322,25.835000000000022,0.23144586300038603,4.291858407079645,4.284999999999982,MODIS/061/MOD11A2
Sonia_Vihar,28.710508,77.249485,2022,9,1000,30.36257206208429,30.110000000000028,0.54988635189456,26.054783813747264,25.835000000000022,0.3721717420165492,4.307788248337028,4.284999999999982,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,9,100,30.475000000000037,30.475000000000037,0.0,25.31000000000003,25.31000000000003,0.0,5.165000000000006,5.165000000000006,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,9,250,30.51803571428575,30.475000000000037,0.12071545974807718,25.31535714285717,25.31000000000003,0.10614455552049185,5.202678571428578,5.165000000000006,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,9,500,30.619889380531006,30.605000000000032,0.2653888656294187,25.372212389380564,25.31000000000003,0.15215124054698634,5.247676991150448,5.240000000000009,MODIS/061/MOD11A2
Sri_Aurobindo_Marg,28.531346,77.190156,2022,9,1000,30.663156146179432,30.605000000000032,0.2879342328532827,25.386029900332254,25.31000000000003,0.21368248426473016,5.277126245847176,5.240000000000009,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2022,9,100,30.240000000000023,30.240000000000023,0.0,25.645000000000024,25.645000000000024,0.0,4.594999999999999,4.594999999999999,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2022,9,250,30.24827272727275,30.240000000000023,0.19775124666037144,25.64345454545457,25.645000000000024,0.28897327827240304,4.604818181818179,4.594999999999999,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2022,9,500,30.187455752212415,30.240000000000023,0.20776714730703447,25.536637168141624,25.645000000000024,0.2793519285776463,4.650818584070791,4.594999999999999,MODIS/061/MOD11A2
Talkatora_Garden,28.62181,77.1944633,2022,9,1000,30.333657047724778,30.240000000000023,0.7677749857995254,25.544411764705913,25.645000000000024,0.40988565478688793,4.7934961154272955,4.639999999999986,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2022,9,100,31.985000000000028,31.985000000000028,0.0,26.64500000000004,26.64500000000004,0.0,5.339999999999989,5.339999999999989,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2022,9,250,31.985000000000028,31.985000000000028,0.0,26.64500000000004,26.64500000000004,0.0,5.339999999999989,5.339999999999989,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2022,9,500,32.03226666666669,31.985000000000028,0.25225751558000487,26.610866666666702,26.64500000000004,0.04879805323970314,5.415399999999996,5.339999999999989,MODIS/061/MOD11A2
Vivek_Vihar,28.672342,77.31526,2022,9,1000,32.0244025157233,31.985000000000028,0.23491197745616918,26.613335183129884,26.635000000000048,0.06239678978267661,5.404940806511285,5.424999999999997,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2022,9,100,32.896666666666704,32.896666666666704,0.0,26.615000000000023,26.615000000000023,0.0,6.280000000000011,6.280000000000011,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2022,9,250,32.885321637426934,32.896666666666704,0.18598088312766886,26.61096491228073,26.615000000000023,0.018498310733572845,6.271228070175447,6.280000000000011,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2022,9,500,32.86873715124819,32.896666666666704,0.18598088312766886,26.60662995594716,26.615000000000023,0.018498310733572845,6.2572393538913404,6.280000000000011,MODIS/061/MOD11A2
Wazirpur,28.699793,77.165453,2022,9,1000,32.84788532448381,32.896666666666704,0.48247927416647485,26.60413716814162,26.615000000000023,0.02655654344482983,6.2375516224188825,6.280000000000011,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2022,10,100,29.470000000000027,29.470000000000027,0.0,18.710000000000036,18.710000000000036,0.0,10.759999999999991,10.759999999999991,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2022,10,250,29.470000000000027,29.470000000000027,0.0,18.710000000000036,18.710000000000036,0.0,10.759999999999991,10.759999999999991,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2022,10,500,29.302800000000026,29.470000000000027,0.406540280907011,18.607333333333372,18.710000000000036,0.22135943621186566,10.695466666666656,10.759999999999991,MODIS/061/MOD11A2
Alipur,28.815329,77.15301,2022,10,1000,29.130644444444467,29.110000000000014,0.4364616425668938,18.531244444444486,18.57000000000005,0.3693972400921816,10.599399999999987,10.620000000000005,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2022,10,100,28.890000000000043,28.890000000000043,0.0,21.910000000000025,21.910000000000025,0.0,6.980000000000018,6.980000000000018,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2022,10,250,29.03254545454549,28.890000000000043,0.1995550606282174,21.89581818181821,21.910000000000025,0.14636332266717456,7.136727272727279,6.980000000000018,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2022,10,500,29.116844444444478,29.210000000000036,0.19595917942300606,21.85408888888892,21.890000000000043,0.12884098726718385,7.262755555555556,7.319999999999993,MODIS/061/MOD11A2
Anand_Vihar,28.647622,77.315809,2022,10,1000,29.141431742508356,29.210000000000036,0.23676054476117192,21.853218645948974,21.890000000000043,0.17230463977760196,7.288213096559373,7.319999999999993,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2022,10,100,28.750000000000057,28.750000000000057,0.0,21.950000000000045,21.950000000000045,0.0,6.800000000000011,6.800000000000011,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2022,10,250,28.7475862068966,28.750000000000057,0.009999999998744897,21.935517241379355,21.950000000000045,0.06000000000004851,6.812068965517248,6.800000000000011,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2022,10,500,28.710000000000047,28.750000000000057,0.19563997546513526,21.90245614035092,21.950000000000045,0.06557438524302486,6.807543859649125,6.800000000000011,MODIS/061/MOD11A2
Ashok_Vihar,28.695381,77.181665,2022,10,1000,28.655468577728808,28.730000000000018,0.22157109468519867,21.854498346196284,21.83000000000004,0.1459451951932524,6.8009702315325296,6.800000000000011,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2022,10,100,27.590000000000032,27.590000000000032,0.0,19.79000000000002,19.79000000000002,0.0,7.800000000000011,7.800000000000011,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2022,10,250,27.523684210526344,27.590000000000032,0.21000000000016977,19.692105263157913,19.79000000000002,0.30999999999996536,7.831578947368431,7.800000000000011,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2022,10,500,27.412831858407106,27.590000000000032,0.2765863337188047,19.53761061946905,19.79000000000002,0.4177319714841362,7.8752212389380585,7.800000000000011,MODIS/061/MOD11A2
Aya_Nagar,28.4706914,77.1099364,2022,10,1000,27.36882613510523,27.170000000000016,0.417342784770358,19.454429678848314,19.170000000000016,0.6166390759594226,7.914396456256922,7.899999999999977,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2022,10,100,28.650000000000034,28.650000000000034,0.0,19.450000000000045,19.450000000000045,0.0,9.199999999999989,9.199999999999989,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2022,10,250,28.650000000000034,28.650000000000034,0.0,19.450000000000045,19.450000000000045,0.0,9.199999999999989,9.199999999999989,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2022,10,500,28.700350877193014,28.650000000000034,0.07810249675872535,19.333684210526364,19.450000000000045,0.3196873472628876,9.366666666666653,9.199999999999989,MODIS/061/MOD11A2
Bawana,28.7762,77.051074,2022,10,1000,28.742701212789452,28.750000000000057,0.17763883459316493,19.18437706725473,19.210000000000036,0.5087190400687353,9.558324145534726,9.659999999999968,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2022,10,100,28.565555555555594,28.690000000000055,0.14000000000029364,20.51666666666668,20.49000000000001,0.030000000000024254,8.04888888888892,8.200000000000045,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2022,10,250,28.554827586206933,28.690000000000055,0.14000000000029364,20.51896551724139,20.49000000000001,0.030000000000024254,8.035862068965548,8.200000000000045,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2022,10,500,28.61308370044057,28.690000000000055,0.20542638584196893,20.603920704845834,20.55000000000001,0.2459166525471521,8.009162995594735,7.899999999999977,MODIS/061/MOD11A2
Burari_Crossing,28.7256504,77.2011573,2022,10,1000,28.65573008849561,28.690000000000055,0.315651706791046,20.731902654867277,20.55000000000001,0.2191711659868774,7.92382743362833,7.899999999999977,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2022,10,100,29.27000000000004,29.27000000000004,0.0,21.890000000000043,21.890000000000043,0.0,7.3799999999999955,7.3799999999999955,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2022,10,250,29.263846153846192,29.27000000000004,0.20946360065670347,21.988076923076953,21.890000000000043,0.20512191496754886,7.275769230769241,7.2000000000000455,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2022,10,500,29.234128440367016,29.27000000000004,0.20946360065670347,21.976697247706447,21.890000000000043,0.20512191496754886,7.257431192660562,7.2000000000000455,MODIS/061/MOD11A2
Chandni_Chowk,28.656756,77.227234,2022,10,1000,29.219203142536518,29.27000000000004,0.38332593900005596,21.98328843995514,21.890000000000043,0.3100230406184767,7.235914702581377,7.2000000000000455,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,10,100,27.150000000000034,27.150000000000034,0.0,20.630000000000052,20.630000000000052,0.0,6.519999999999982,6.519999999999982,MODIS/061/MOD11A2
Commonwealth_Sports_Complex,28.615828,77.271992,2022,10,250,27.246551724137962,27.150000000000034,0.19999999999990906,20.668620689655217,20.630000000000052,0.08000000000026204,6.577931034482742,6.519999999999982,MODIS/061/MOD11A2
